iteration,t,algo,divided,path_redundancy
0,0,none,False,10.40763854218672
0,0,RND,True,11.311855670103093
0,0,MIRW,True,11.892265193370166
0,0,FFD,True,10.707988980716253
0,0,KMeans,True,2.5957066189624327
0,1800,none,False,12.343984023964055
0,1800,RND,True,12.572164948453608
0,1800,MIRW,True,12.328729281767956
0,1800,FFD,True,14.046831955922865
0,1800,KMeans,True,2.76386404293381
0,100,none,False,26.281414237935977
0,100,RND,True,24.230576441102755
0,100,MIRW,True,23.67282321899736
0,100,FFD,True,22.142105263157895
0,100,KMeans,True,3.3548387096774195
1,0,none,False,10.40763854218672
1,0,RND,True,11.311855670103093
1,0,MIRW,True,11.892265193370166
1,0,FFD,True,10.707988980716253
1,0,KMeans,True,2.5957066189624327
1,1800,none,False,12.343984023964055
1,1800,RND,True,12.572164948453608
1,1800,MIRW,True,12.328729281767956
1,1800,FFD,True,14.046831955922865
1,1800,KMeans,True,2.76386404293381
1,100,none,False,26.281414237935977
1,100,RND,True,24.230576441102755
1,100,MIRW,True,23.67282321899736
1,100,FFD,True,22.142105263157895
1,100,KMeans,True,3.3548387096774195
2,0,none,False,10.40763854218672
2,0,RND,True,11.311855670103093
2,0,MIRW,True,11.892265193370166
2,0,FFD,True,10.707988980716253
2,0,KMeans,True,2.5957066189624327
2,1800,none,False,12.343984023964055
2,1800,RND,True,12.572164948453608
2,1800,MIRW,True,12.328729281767956
2,1800,FFD,True,14.046831955922865
2,1800,KMeans,True,2.76386404293381
2,100,none,False,26.281414237935977
2,100,RND,True,24.230576441102755
2,100,MIRW,True,23.67282321899736
2,100,FFD,True,22.142105263157895
2,100,KMeans,True,3.3548387096774195
3,0,none,False,10.40763854218672
3,0,RND,True,11.311855670103093
3,0,MIRW,True,11.892265193370166
3,0,FFD,True,10.707988980716253
3,0,KMeans,True,2.5957066189624327
3,1800,none,False,12.343984023964055
3,1800,RND,True,12.572164948453608
3,1800,MIRW,True,12.328729281767956
3,1800,FFD,True,14.046831955922865
3,1800,KMeans,True,2.76386404293381
3,100,none,False,26.281414237935977
3,100,RND,True,24.230576441102755
3,100,MIRW,True,23.67282321899736
3,100,FFD,True,22.142105263157895
3,100,KMeans,True,3.3548387096774195
4,0,none,False,10.40763854218672
4,0,RND,True,11.311855670103093
4,0,MIRW,True,11.892265193370166
4,0,FFD,True,10.707988980716253
4,0,KMeans,True,2.5957066189624327
4,1800,none,False,12.343984023964055
4,1800,RND,True,12.572164948453608
4,1800,MIRW,True,12.328729281767956
4,1800,FFD,True,14.046831955922865
4,1800,KMeans,True,2.76386404293381
4,100,none,False,26.281414237935977
4,100,RND,True,24.230576441102755
4,100,MIRW,True,23.67282321899736
4,100,FFD,True,22.142105263157895
4,100,KMeans,True,3.3548387096774195
5,0,none,False,10.40763854218672
5,0,RND,True,11.311855670103093
5,0,MIRW,True,11.892265193370166
5,0,FFD,True,10.707988980716253
5,0,KMeans,True,2.5957066189624327
5,1800,none,False,12.343984023964055
5,1800,RND,True,12.572164948453608
5,1800,MIRW,True,12.328729281767956
5,1800,FFD,True,14.046831955922865
5,1800,KMeans,True,2.76386404293381
5,100,none,False,26.281414237935977
5,100,RND,True,24.230576441102755
5,100,MIRW,True,23.67282321899736
5,100,FFD,True,22.142105263157895
5,100,KMeans,True,3.3548387096774195
6,0,none,False,10.40763854218672
6,0,RND,True,11.311855670103093
6,0,MIRW,True,11.892265193370166
6,0,FFD,True,10.707988980716253
6,0,KMeans,True,2.5957066189624327
6,1800,none,False,12.343984023964055
6,1800,RND,True,12.572164948453608
6,1800,MIRW,True,12.328729281767956
6,1800,FFD,True,14.046831955922865
6,1800,KMeans,True,2.76386404293381
6,100,none,False,26.281414237935977
6,100,RND,True,24.230576441102755
6,100,MIRW,True,23.67282321899736
6,100,FFD,True,22.142105263157895
6,100,KMeans,True,3.3548387096774195
7,0,none,False,10.40763854218672
7,0,RND,True,11.311855670103093
7,0,MIRW,True,11.892265193370166
7,0,FFD,True,10.707988980716253
7,0,KMeans,True,2.5957066189624327
7,1800,none,False,12.343984023964055
7,1800,RND,True,12.572164948453608
7,1800,MIRW,True,12.328729281767956
7,1800,FFD,True,14.046831955922865
7,1800,KMeans,True,2.76386404293381
7,100,none,False,26.281414237935977
7,100,RND,True,24.230576441102755
7,100,MIRW,True,23.67282321899736
7,100,FFD,True,22.142105263157895
7,100,KMeans,True,3.3548387096774195
8,0,none,False,10.40763854218672
8,0,RND,True,11.311855670103093
8,0,MIRW,True,11.892265193370166
8,0,FFD,True,10.707988980716253
8,0,KMeans,True,2.5957066189624327
8,1800,none,False,12.343984023964055
8,1800,RND,True,12.572164948453608
8,1800,MIRW,True,12.328729281767956
8,1800,FFD,True,14.046831955922865
8,1800,KMeans,True,2.76386404293381
8,100,none,False,26.281414237935977
8,100,RND,True,24.230576441102755
8,100,MIRW,True,23.67282321899736
8,100,FFD,True,22.142105263157895
8,100,KMeans,True,3.3548387096774195
9,0,none,False,10.40763854218672
9,0,RND,True,11.311855670103093
9,0,MIRW,True,11.892265193370166
9,0,FFD,True,10.707988980716253
9,0,KMeans,True,2.5957066189624327
9,1800,none,False,12.343984023964055
9,1800,RND,True,12.572164948453608
9,1800,MIRW,True,12.328729281767956
9,1800,FFD,True,14.046831955922865
9,1800,KMeans,True,2.76386404293381
9,100,none,False,26.281414237935977
9,100,RND,True,24.230576441102755
9,100,MIRW,True,23.67282321899736
9,100,FFD,True,22.142105263157895
9,100,KMeans,True,3.3548387096774195
10,0,none,False,10.40763854218672
10,0,RND,True,11.311855670103093
10,0,MIRW,True,11.892265193370166
10,0,FFD,True,10.707988980716253
10,0,KMeans,True,2.5957066189624327
10,1800,none,False,12.343984023964055
10,1800,RND,True,12.572164948453608
10,1800,MIRW,True,12.328729281767956
10,1800,FFD,True,14.046831955922865
10,1800,KMeans,True,2.76386404293381
10,100,none,False,26.281414237935977
10,100,RND,True,24.230576441102755
10,100,MIRW,True,23.67282321899736
10,100,FFD,True,22.142105263157895
10,100,KMeans,True,3.3548387096774195
11,0,none,False,10.40763854218672
11,0,RND,True,11.311855670103093
11,0,MIRW,True,11.892265193370166
11,0,FFD,True,10.707988980716253
11,0,KMeans,True,2.5957066189624327
11,1800,none,False,12.343984023964055
11,1800,RND,True,12.572164948453608
11,1800,MIRW,True,12.328729281767956
11,1800,FFD,True,14.046831955922865
11,1800,KMeans,True,2.76386404293381
11,100,none,False,26.281414237935977
11,100,RND,True,24.230576441102755
11,100,MIRW,True,23.67282321899736
11,100,FFD,True,22.142105263157895
11,100,KMeans,True,3.3548387096774195
12,0,none,False,10.40763854218672
12,0,RND,True,11.311855670103093
12,0,MIRW,True,11.892265193370166
12,0,FFD,True,10.707988980716253
12,0,KMeans,True,2.5957066189624327
12,1800,none,False,12.343984023964055
12,1800,RND,True,12.572164948453608
12,1800,MIRW,True,12.328729281767956
12,1800,FFD,True,14.046831955922865
12,1800,KMeans,True,2.76386404293381
12,100,none,False,26.281414237935977
12,100,RND,True,24.230576441102755
12,100,MIRW,True,23.67282321899736
12,100,FFD,True,22.142105263157895
12,100,KMeans,True,3.3548387096774195
13,0,none,False,10.40763854218672
13,0,RND,True,11.311855670103093
13,0,MIRW,True,11.892265193370166
13,0,FFD,True,10.707988980716253
13,0,KMeans,True,2.5957066189624327
13,1800,none,False,12.343984023964055
13,1800,RND,True,12.572164948453608
13,1800,MIRW,True,12.328729281767956
13,1800,FFD,True,14.046831955922865
13,1800,KMeans,True,2.76386404293381
13,100,none,False,26.281414237935977
13,100,RND,True,24.230576441102755
13,100,MIRW,True,23.67282321899736
13,100,FFD,True,22.142105263157895
13,100,KMeans,True,3.3548387096774195
14,0,none,False,10.40763854218672
14,0,RND,True,11.311855670103093
14,0,MIRW,True,11.892265193370166
14,0,FFD,True,10.707988980716253
14,0,KMeans,True,2.5957066189624327
14,1800,none,False,12.343984023964055
14,1800,RND,True,12.572164948453608
14,1800,MIRW,True,12.328729281767956
14,1800,FFD,True,14.046831955922865
14,1800,KMeans,True,2.76386404293381
14,100,none,False,26.281414237935977
14,100,RND,True,24.230576441102755
14,100,MIRW,True,23.67282321899736
14,100,FFD,True,22.142105263157895
14,100,KMeans,True,3.3548387096774195
15,0,none,False,10.40763854218672
15,0,RND,True,11.311855670103093
15,0,MIRW,True,11.892265193370166
15,0,FFD,True,10.707988980716253
15,0,KMeans,True,2.5957066189624327
15,1800,none,False,12.343984023964055
15,1800,RND,True,12.572164948453608
15,1800,MIRW,True,12.328729281767956
15,1800,FFD,True,14.046831955922865
15,1800,KMeans,True,2.76386404293381
15,100,none,False,26.281414237935977
15,100,RND,True,24.230576441102755
15,100,MIRW,True,23.67282321899736
15,100,FFD,True,22.142105263157895
15,100,KMeans,True,3.3548387096774195
16,0,none,False,10.40763854218672
16,0,RND,True,11.311855670103093
16,0,MIRW,True,11.892265193370166
16,0,FFD,True,10.707988980716253
16,0,KMeans,True,2.5957066189624327
16,1800,none,False,12.343984023964055
16,1800,RND,True,12.572164948453608
16,1800,MIRW,True,12.328729281767956
16,1800,FFD,True,14.046831955922865
16,1800,KMeans,True,2.76386404293381
16,100,none,False,26.281414237935977
16,100,RND,True,24.230576441102755
16,100,MIRW,True,23.67282321899736
16,100,FFD,True,22.142105263157895
16,100,KMeans,True,3.3548387096774195
17,0,none,False,10.40763854218672
17,0,RND,True,11.311855670103093
17,0,MIRW,True,11.892265193370166
17,0,FFD,True,10.707988980716253
17,0,KMeans,True,2.5957066189624327
17,1800,none,False,12.343984023964055
17,1800,RND,True,12.572164948453608
17,1800,MIRW,True,12.328729281767956
17,1800,FFD,True,14.046831955922865
17,1800,KMeans,True,2.76386404293381
17,100,none,False,26.281414237935977
17,100,RND,True,24.230576441102755
17,100,MIRW,True,23.67282321899736
17,100,FFD,True,22.142105263157895
17,100,KMeans,True,3.3548387096774195
18,0,none,False,10.40763854218672
18,0,RND,True,11.311855670103093
18,0,MIRW,True,11.892265193370166
18,0,FFD,True,10.707988980716253
18,0,KMeans,True,2.5957066189624327
18,1800,none,False,12.343984023964055
18,1800,RND,True,12.572164948453608
18,1800,MIRW,True,12.328729281767956
18,1800,FFD,True,14.046831955922865
18,1800,KMeans,True,2.76386404293381
18,100,none,False,26.281414237935977
18,100,RND,True,24.230576441102755
18,100,MIRW,True,23.67282321899736
18,100,FFD,True,22.142105263157895
18,100,KMeans,True,3.3548387096774195
19,0,none,False,10.40763854218672
19,0,RND,True,11.311855670103093
19,0,MIRW,True,11.892265193370166
19,0,FFD,True,10.707988980716253
19,0,KMeans,True,2.5957066189624327
19,1800,none,False,12.343984023964055
19,1800,RND,True,12.572164948453608
19,1800,MIRW,True,12.328729281767956
19,1800,FFD,True,14.046831955922865
19,1800,KMeans,True,2.76386404293381
19,100,none,False,26.281414237935977
19,100,RND,True,24.230576441102755
19,100,MIRW,True,23.67282321899736
19,100,FFD,True,22.142105263157895
19,100,KMeans,True,3.3548387096774195
20,0,none,False,10.40763854218672
20,0,RND,True,11.311855670103093
20,0,MIRW,True,11.892265193370166
20,0,FFD,True,10.707988980716253
20,0,KMeans,True,2.5957066189624327
20,1800,none,False,12.343984023964055
20,1800,RND,True,12.572164948453608
20,1800,MIRW,True,12.328729281767956
20,1800,FFD,True,14.046831955922865
20,1800,KMeans,True,2.76386404293381
20,100,none,False,26.281414237935977
20,100,RND,True,24.230576441102755
20,100,MIRW,True,23.67282321899736
20,100,FFD,True,22.142105263157895
20,100,KMeans,True,3.3548387096774195
21,0,none,False,10.40763854218672
21,0,RND,True,11.311855670103093
21,0,MIRW,True,11.892265193370166
21,0,FFD,True,10.707988980716253
21,0,KMeans,True,2.5957066189624327
21,1800,none,False,12.343984023964055
21,1800,RND,True,12.572164948453608
21,1800,MIRW,True,12.328729281767956
21,1800,FFD,True,14.046831955922865
21,1800,KMeans,True,2.76386404293381
21,100,none,False,26.281414237935977
21,100,RND,True,24.230576441102755
21,100,MIRW,True,23.67282321899736
21,100,FFD,True,22.142105263157895
21,100,KMeans,True,3.3548387096774195
22,0,none,False,10.40763854218672
22,0,RND,True,11.311855670103093
22,0,MIRW,True,11.892265193370166
22,0,FFD,True,10.707988980716253
22,0,KMeans,True,2.5957066189624327
22,1800,none,False,12.343984023964055
22,1800,RND,True,12.572164948453608
22,1800,MIRW,True,12.328729281767956
22,1800,FFD,True,14.046831955922865
22,1800,KMeans,True,2.76386404293381
22,100,none,False,26.281414237935977
22,100,RND,True,24.230576441102755
22,100,MIRW,True,23.67282321899736
22,100,FFD,True,22.142105263157895
22,100,KMeans,True,3.3548387096774195
23,0,none,False,10.40763854218672
23,0,RND,True,11.311855670103093
23,0,MIRW,True,11.892265193370166
23,0,FFD,True,10.707988980716253
23,0,KMeans,True,2.5957066189624327
23,1800,none,False,12.343984023964055
23,1800,RND,True,12.572164948453608
23,1800,MIRW,True,12.328729281767956
23,1800,FFD,True,14.046831955922865
23,1800,KMeans,True,2.76386404293381
23,100,none,False,26.281414237935977
23,100,RND,True,24.230576441102755
23,100,MIRW,True,23.67282321899736
23,100,FFD,True,22.142105263157895
23,100,KMeans,True,3.3548387096774195
24,0,none,False,10.40763854218672
24,0,RND,True,11.311855670103093
24,0,MIRW,True,11.892265193370166
24,0,FFD,True,10.707988980716253
24,0,KMeans,True,2.5957066189624327
24,1800,none,False,12.343984023964055
24,1800,RND,True,12.572164948453608
24,1800,MIRW,True,12.328729281767956
24,1800,FFD,True,14.046831955922865
24,1800,KMeans,True,2.76386404293381
24,100,none,False,26.281414237935977
24,100,RND,True,24.230576441102755
24,100,MIRW,True,23.67282321899736
24,100,FFD,True,22.142105263157895
24,100,KMeans,True,3.3548387096774195
25,0,none,False,10.40763854218672
25,0,RND,True,11.311855670103093
25,0,MIRW,True,11.892265193370166
25,0,FFD,True,10.707988980716253
25,0,KMeans,True,2.5957066189624327
25,1800,none,False,12.343984023964055
25,1800,RND,True,12.572164948453608
25,1800,MIRW,True,12.328729281767956
25,1800,FFD,True,14.046831955922865
25,1800,KMeans,True,2.76386404293381
25,100,none,False,26.281414237935977
25,100,RND,True,24.230576441102755
25,100,MIRW,True,23.67282321899736
25,100,FFD,True,22.142105263157895
25,100,KMeans,True,3.3548387096774195
26,0,none,False,10.40763854218672
26,0,RND,True,11.311855670103093
26,0,MIRW,True,11.892265193370166
26,0,FFD,True,10.707988980716253
26,0,KMeans,True,2.5957066189624327
26,1800,none,False,12.343984023964055
26,1800,RND,True,12.572164948453608
26,1800,MIRW,True,12.328729281767956
26,1800,FFD,True,14.046831955922865
26,1800,KMeans,True,2.76386404293381
26,100,none,False,26.281414237935977
26,100,RND,True,24.230576441102755
26,100,MIRW,True,23.67282321899736
26,100,FFD,True,22.142105263157895
26,100,KMeans,True,3.3548387096774195
27,0,none,False,10.40763854218672
27,0,RND,True,11.311855670103093
27,0,MIRW,True,11.892265193370166
27,0,FFD,True,10.707988980716253
27,0,KMeans,True,2.5957066189624327
27,1800,none,False,12.343984023964055
27,1800,RND,True,12.572164948453608
27,1800,MIRW,True,12.328729281767956
27,1800,FFD,True,14.046831955922865
27,1800,KMeans,True,2.76386404293381
27,100,none,False,26.281414237935977
27,100,RND,True,24.230576441102755
27,100,MIRW,True,23.67282321899736
27,100,FFD,True,22.142105263157895
27,100,KMeans,True,3.3548387096774195
28,0,none,False,10.40763854218672
28,0,RND,True,11.311855670103093
28,0,MIRW,True,11.892265193370166
28,0,FFD,True,10.707988980716253
28,0,KMeans,True,2.5957066189624327
28,1800,none,False,12.343984023964055
28,1800,RND,True,12.572164948453608
28,1800,MIRW,True,12.328729281767956
28,1800,FFD,True,14.046831955922865
28,1800,KMeans,True,2.76386404293381
28,100,none,False,26.281414237935977
28,100,RND,True,24.230576441102755
28,100,MIRW,True,23.67282321899736
28,100,FFD,True,22.142105263157895
28,100,KMeans,True,3.3548387096774195
29,0,none,False,10.40763854218672
29,0,RND,True,11.311855670103093
29,0,MIRW,True,11.892265193370166
29,0,FFD,True,10.707988980716253
29,0,KMeans,True,2.5957066189624327
29,1800,none,False,12.343984023964055
29,1800,RND,True,12.572164948453608
29,1800,MIRW,True,12.328729281767956
29,1800,FFD,True,14.046831955922865
29,1800,KMeans,True,2.76386404293381
29,100,none,False,26.281414237935977
29,100,RND,True,24.230576441102755
29,100,MIRW,True,23.67282321899736
29,100,FFD,True,22.142105263157895
29,100,KMeans,True,3.3548387096774195
